OptName;LfdNr;Name;Typ;Startzeit;Endzeit;Dauer;Fval_Opt;Masse_fval;Masse_phys;Energie_fval;Energie_phys;Antriebskraft_fval;Antriebskraft_phys;Kondition_fval;Kondition_phys;Nachgiebigk_fval;Nachgiebigk_phys;Steifigk_phys;Materialspannung;num_succ;num_fail;comptime_sum
IFToMMDACH_Vgl_Winkel10_20200131_nachts_Wdh6;2;P6RRRRRR10G1P1A1;2;01.02.2020 20:52:12;01.02.2020 22:25:58;5626.344882;452.172065292812;68.4154412565859;10.7882358539293;452.233895243079;86.016759653495;432.700789181535;80.8140205160064;122.570388424349;49.3510297214471;98.4223240828025;0.000403434845615796;2478.71499169492;0.53397471982624;52;3048;5601.68069900001
IFToMMDACH_Vgl_Winkel10_20200131_nachts_Wdh6;3;P6PRRRRR6V2G8P3A1;2;01.02.2020 20:52:12;01.02.2020 22:53:04;7252.431095;376.651316810542;41.766705371465;6.57012799387397;375.768768445674;66.9926766762174;728.576587098668;220.161628747038;165.00519369965;200.954506862574;96.5893383361064;0.000186477181342829;5362.58641834332;0.452460424605498;642;2458;7216.795138
IFToMMDACH_Vgl_Winkel10_20200131_nachts_Wdh6;4;P6PRRRRR6G8P3A1;2;01.02.2020 20:52:12;01.02.2020 22:41:37;6565.551011;439.021167205312;56.742971951786;8.936843842213;437.986490851527;82.1958456019511;738.856158442106;229.951923577647;151.887189977192;129.583448766147;95.4659132502879;0.000140170012597916;7134.19355157331;0.475689746009402;183;2917;6540.61896400001
IFToMMDACH_Vgl_Winkel10_20200131_nachts_Wdh7;1;P6RRRRRR10V3G1P1A1;2;01.02.2020 23:04:03;02.02.2020 00:43:01;5938.555128;350.233684392861;66.1438717614444;10.4274030656736;378.902148897242;67.7081276768215;271.732803553949;45.4798138918228;93.091906568883;19.021947662078;98.1928632010703;0.000352186270365946;2839.40654177385;0.271856600452977;165;2935;5913.985312
IFToMMDACH_Vgl_Winkel10_20200131_nachts_Wdh7;2;P6RRRRRR10G1P1A1;2;01.02.2020 23:04:03;02.02.2020 00:14:38;4235.178298;445.716131179297;79.04815633017;12.481065032746;444.156855284614;83.8330111209036;605.972028621854;140.389006221326;109.73576426552;32.5248798952237;99.4256557951825;0.00110839892683698;902.202244866555;0.828330772946617;32;3068;4209.792143
IFToMMDACH_Vgl_Winkel10_20200131_nachts_Wdh7;3;P6PRRRRR6V2G8P3A1;2;01.02.2020 23:04:03;02.02.2020 00:25:02;4859.361915;380.006023500582;43.787353188335;6.88896829022448;379.995088291171;67.9588019640688;279.624046883682;46.9843170754066;92.054709511326;18.3992536746122;95.3856438783305;0.000137723336396571;7260.93359458359;0.0957652010283036;411;2689;4831.30814
IFToMMDACH_Vgl_Winkel10_20200131_nachts_Wdh7;4;P6PRRRRR6G8P3A1;2;01.02.2020 23:04:03;02.02.2020 00:39:40;5737.028799;487.209610479162;75.1953034498867;11.8668890463856;488.680655738299;96.5056851426639;728.814610792551;220.380424712174;113.774160558072;37.0721908468868;98.6167507171026;0.000460162598901101;2173.14488919366;0.776575095895489;81;3019;5713.05944000001
IFToMMDACH_Vgl_Winkel10_20200131_nachts_Wdh8;1;P6RRRRRR10V3G1P1A1;2;02.02.2020 00:53:44;02.02.2020 02:41:23;6458.386362;346.76010374787;95.5235579579809;15.1184370019691;356.278517314466;62.6449517917302;506.197845518991;101.966315891094;104.062790253416;27.0763628184562;99.7171477610607;0.00225070017362073;444.30618156984;0.718948375707797;129;2971;6433.80393999998
IFToMMDACH_Vgl_Winkel10_20200131_nachts_Wdh8;2;P6RRRRRR10G1P1A1;2;02.02.2020 00:53:44;02.02.2020 02:15:38;4913.515571;442.251386314032;66.7400717904579;10.5220814935139;444.46329968498;83.9150103677014;483.943286759998;95.0787149727788;85.7716679358712;15.0446116040291;97.8272753531511;0.000292891497836311;3414.23362367067;0.438069341847293;53;3047;4888.89176899999
IFToMMDACH_Vgl_Winkel10_20200131_nachts_Wdh8;3;P6PRRRRR6V2G8P3A1;2;02.02.2020 00:53:44;02.02.2020 02:12:55;4750.925113;398.636540435394;59.6204084207377;9.39262760580483;394.528529383697;71.3492367734979;804.141509360211;314.720255380825;169.37989974219;232.862336561703;98.467641502385;0.000415370698957925;2407.48806429722;0.99248509336334;276;2124;NaN
IFToMMDACH_Vgl_Winkel10_20200131_nachts_Wdh8;4;P6PRRRRR6G8P3A1;2;02.02.2020 00:53:44;02.02.2020 03:02:24;7719.514633;407.280850641795;46.9100720450891;7.38198225480889;406.580346701903;74.2455186083705;597.09026741298;136.323527202306;109.816579969674;32.6100735783816;97.8683376553821;0.000298537821303883;3349.65933506327;0.411071960847315;334;2766;7693.668421
IFToMMDACH_Vgl_Winkel10_20200131_nachts_Wdh9;1;P6RRRRRR10V3G1P1A1;2;02.02.2020 03:13:04;02.02.2020 04:38:15;5110.421236;360.521703406731;68.3580209109006;10.7791114007218;394.881240559339;71.4328780456644;619.659945369415;146.976594141252;113.789262619379;37.0903580551405;98.9302087927314;0.000595031856201041;1680.58229081122;0.821792190974687;136;2964;5080.977546
IFToMMDACH_Vgl_Winkel10_20200131_nachts_Wdh9;2;P6RRRRRR10G1P1A1;2;02.02.2020 03:13:04;02.02.2020 04:30:29;4644.466899;440.249843173662;80.5420433264875;12.7194499596275;443.838982550418;83.7480237470206;514.768930455617;104.75086387019;79.0477255740035;12.1362793872032;98.740714816661;0.000505474650518202;1978.33857538617;0.707708989573284;27;3073;4618.54530700001
IFToMMDACH_Vgl_Winkel10_20200131_nachts_Wdh9;3;P6PRRRRR6V2G8P3A1;2;02.02.2020 03:13:04;02.02.2020 04:55:55;6170.601522;381.954236502339;42.2079746631134;6.63974480030022;381.046542501106;68.2005139442823;260.53675754257;43.3740032722739;85.7796197585826;15.0484395064213;96.6218394692176;0.000188274691240098;5311.38834122291;0.112499902303867;618;2482;6142.11371400001
IFToMMDACH_Vgl_Winkel10_20200131_nachts_Wdh9;4;P6PRRRRR6G8P3A1;2;02.02.2020 03:13:04;02.02.2020 04:39:38;5193.828396;423.748097622815;50.9923788297533;8.02703808618733;423.879249278483;78.5485829103025;310.062927971666;52.9599309745825;85.6585256400851;14.9902531688037;97.8477093092766;0.000295674374783274;3382.09897537786;0.12106376006768;142;2958;5169.31842800001
